,product,sales,date,region
1762,lapis morsel,1136.29,2018-04-09,east
1763,lapis morsel,1172.11,2018-04-09,west
1764,pink morsel,1686.0,2018-04-10,north
1765,pink morsel,1527.0,2018-04-10,south
1766,pink morsel,1698.0,2018-04-10,east
1767,pink morsel,1728.0,2018-04-10,west
1768,gold morsel,5224.77,2018-04-10,north
1769,gold morsel,5724.27,2018-04-10,south
1770,gold morsel,5774.22,2018-04-10,east
1771,gold morsel,5664.33,2018-04-10,west
1772,magenta morsel,1372.5,2018-04-10,north
1773,magenta morsel,1465.0,2018-04-10,south
1774,magenta morsel,1420.0,2018-04-10,east
1775,magenta morsel,1257.5,2018-04-10,west
1776,chartreuse morsel,1713.0,2018-04-10,north
1777,chartreuse morsel,1632.0,2018-04-10,south
1778,chartreuse morsel,1800.0,2018-04-10,east
1779,chartreuse morsel,1665.0,2018-04-10,west
1780,periwinkle morsel,747.5,2018-04-10,north
1781,periwinkle morsel,665.0,2018-04-10,south
1782,periwinkle morsel,678.75,2018-04-10,east
1783,periwinkle morsel,727.5,2018-04-10,west
1784,vermilion morsel,2969.05,2018-04-10,north
1785,vermilion morsel,2914.1600000000003,2018-04-10,south
1786,vermilion morsel,2704.58,2018-04-10,east
1787,vermilion morsel,2889.21,2018-04-10,west
1788,lapis morsel,1076.59,2018-04-10,north
1789,lapis morsel,1096.49,2018-04-10,south
1790,lapis morsel,1074.6,2018-04-10,east
1791,lapis morsel,1090.52,2018-04-10,west
1792,pink morsel,1671.0,2018-04-11,north
1793,pink morsel,1527.0,2018-04-11,south
1794,pink morsel,1581.0,2018-04-11,east
1795,pink morsel,1764.0,2018-04-11,west
1796,gold morsel,5944.05,2018-04-11,north
1797,gold morsel,5864.13,2018-04-11,south
1798,gold morsel,5954.04,2018-04-11,east
1799,gold morsel,5514.4800000000005,2018-04-11,west
1800,magenta morsel,1260.0,2018-04-11,north
1801,magenta morsel,1487.5,2018-04-11,south
1802,magenta morsel,1370.0,2018-04-11,east
1803,magenta morsel,1382.5,2018-04-11,west
1804,chartreuse morsel,1743.0,2018-04-11,north
1805,chartreuse morsel,1659.0,2018-04-11,south
1806,chartreuse morsel,1617.0,2018-04-11,east
1807,chartreuse morsel,1572.0,2018-04-11,west
1808,periwinkle morsel,723.75,2018-04-11,north
1809,periwinkle morsel,750.0,2018-04-11,south
1810,periwinkle morsel,676.25,2018-04-11,east
1811,periwinkle morsel,686.25,2018-04-11,west
1812,vermilion morsel,2589.81,2018-04-11,north
1813,vermilion morsel,2634.7200000000003,2018-04-11,south
1814,vermilion morsel,2764.46,2018-04-11,east
1815,vermilion morsel,2594.8,2018-04-11,west
1816,lapis morsel,1078.58,2018-04-11,north
1817,lapis morsel,1078.58,2018-04-11,south
1818,lapis morsel,1026.84,2018-04-11,east
1819,lapis morsel,1028.83,2018-04-11,west
1820,pink morsel,1653.0,2018-04-12,north
1821,pink morsel,1626.0,2018-04-12,south
1822,pink morsel,1782.0,2018-04-12,east
1823,pink morsel,1749.0,2018-04-12,west
1824,gold morsel,5124.87,2018-04-12,north
1825,gold morsel,5574.42,2018-04-12,south
1826,gold morsel,5764.2300000000005,2018-04-12,east
1827,gold morsel,5304.6900000000005,2018-04-12,west
1828,magenta morsel,1477.5,2018-04-12,north
1829,magenta morsel,1480.0,2018-04-12,south
1830,magenta morsel,1340.0,2018-04-12,east
1831,magenta morsel,1250.0,2018-04-12,west
1832,chartreuse morsel,1557.0,2018-04-12,north
1833,chartreuse morsel,1503.0,2018-04-12,south
1834,chartreuse morsel,1671.0,2018-04-12,east
1835,chartreuse morsel,1578.0,2018-04-12,west
1836,periwinkle morsel,672.5,2018-04-12,north
1837,periwinkle morsel,708.75,2018-04-12,south
1838,periwinkle morsel,692.5,2018-04-12,east
1839,periwinkle morsel,652.5,2018-04-12,west
1840,vermilion morsel,2854.28,2018-04-12,north
1841,vermilion morsel,2869.25,2018-04-12,south
1842,vermilion morsel,2694.6,2018-04-12,east
1843,vermilion morsel,2524.94,2018-04-12,west
1844,lapis morsel,1058.68,2018-04-12,north
1845,lapis morsel,995.0,2018-04-12,south
1846,lapis morsel,1182.06,2018-04-12,east
1847,lapis morsel,1022.86,2018-04-12,west
1848,pink morsel,1539.0,2018-04-13,north
1849,pink morsel,1752.0,2018-04-13,south
1850,pink morsel,1674.0,2018-04-13,east
1851,pink morsel,1749.0,2018-04-13,west
1852,gold morsel,5924.07,2018-04-13,north
1853,gold morsel,5934.06,2018-04-13,south
1854,gold morsel,5924.07,2018-04-13,east
1855,gold morsel,5774.22,2018-04-13,west
1856,magenta morsel,1452.5,2018-04-13,north
1857,magenta morsel,1325.0,2018-04-13,south
1858,magenta morsel,1487.5,2018-04-13,east
1859,magenta morsel,1347.5,2018-04-13,west
1860,chartreuse morsel,1788.0,2018-04-13,north
1861,chartreuse morsel,1503.0,2018-04-13,south
1862,chartreuse morsel,1632.0,2018-04-13,east
1863,chartreuse morsel,1767.0,2018-04-13,west
1864,periwinkle morsel,626.25,2018-04-13,north
1865,periwinkle morsel,691.25,2018-04-13,south
1866,periwinkle morsel,635.0,2018-04-13,east
1867,periwinkle morsel,656.25,2018-04-13,west
1868,vermilion morsel,2724.54,2018-04-13,north
1869,vermilion morsel,2944.1,2018-04-13,south
1870,vermilion morsel,2549.8900000000003,2018-04-13,east
1871,vermilion morsel,2804.38,2018-04-13,west
1872,lapis morsel,1104.45,2018-04-13,north
1873,lapis morsel,1150.22,2018-04-13,south
1874,lapis morsel,1078.58,2018-04-13,east
1875,lapis morsel,1090.52,2018-04-13,west
1876,pink morsel,1569.0,2018-04-14,north
1877,pink morsel,1794.0,2018-04-14,south
1878,pink morsel,1674.0,2018-04-14,east
1879,pink morsel,1638.0,2018-04-14,west
1880,gold morsel,5464.53,2018-04-14,north
1881,gold morsel,5084.91,2018-04-14,south
1882,gold morsel,5934.06,2018-04-14,east
1883,gold morsel,5054.9400000000005,2018-04-14,west
1884,magenta morsel,1410.0,2018-04-14,north
1885,magenta morsel,1417.5,2018-04-14,south
1886,magenta morsel,1342.5,2018-04-14,east
1887,magenta morsel,1345.0,2018-04-14,west
1888,chartreuse morsel,1548.0,2018-04-14,north
1889,chartreuse morsel,1767.0,2018-04-14,south
1890,chartreuse morsel,1503.0,2018-04-14,east
1891,chartreuse morsel,1731.0,2018-04-14,west
1892,periwinkle morsel,668.75,2018-04-14,north
1893,periwinkle morsel,735.0,2018-04-14,south
1894,periwinkle morsel,627.5,2018-04-14,east
1895,periwinkle morsel,700.0,2018-04-14,west
1896,vermilion morsel,2769.4500000000003,2018-04-14,north
1897,vermilion morsel,2729.53,2018-04-14,south
1898,vermilion morsel,2994.0,2018-04-14,east
1899,vermilion morsel,2739.51,2018-04-14,west
1900,lapis morsel,1018.88,2018-04-14,north
1901,lapis morsel,1144.25,2018-04-14,south
1902,lapis morsel,1000.97,2018-04-14,east
1903,lapis morsel,1054.7,2018-04-14,west
1904,pink morsel,1515.0,2018-04-15,north
1905,pink morsel,1527.0,2018-04-15,south
1906,pink morsel,1602.0,2018-04-15,east
1907,pink morsel,1653.0,2018-04-15,west
1908,gold morsel,5514.4800000000005,2018-04-15,north
1909,gold morsel,5134.86,2018-04-15,south
1910,gold morsel,5104.89,2018-04-15,east
1911,gold morsel,5494.5,2018-04-15,west
1912,magenta morsel,1387.5,2018-04-15,north
1913,magenta morsel,1465.0,2018-04-15,south
1914,magenta morsel,1352.5,2018-04-15,east
1915,magenta morsel,1290.0,2018-04-15,west
1916,chartreuse morsel,1674.0,2018-04-15,north
1917,chartreuse morsel,1734.0,2018-04-15,south
1918,chartreuse morsel,1794.0,2018-04-15,east
1919,chartreuse morsel,1794.0,2018-04-15,west
1920,periwinkle morsel,671.25,2018-04-15,north
1921,periwinkle morsel,725.0,2018-04-15,south
1922,periwinkle morsel,746.25,2018-04-15,east
1923,periwinkle morsel,673.75,2018-04-15,west
1924,vermilion morsel,2979.03,2018-04-15,north
1925,vermilion morsel,2594.8,2018-04-15,south
1926,vermilion morsel,2824.34,2018-04-15,east
1927,vermilion morsel,2629.73,2018-04-15,west
1928,lapis morsel,1068.6299999999999,2018-04-15,north
1929,lapis morsel,1126.34,2018-04-15,south
1930,lapis morsel,1074.6,2018-04-15,east
1931,lapis morsel,1150.22,2018-04-15,west
1932,pink morsel,1602.0,2018-04-16,north
1933,pink morsel,1707.0,2018-04-16,south
1934,pink morsel,1548.0,2018-04-16,east
1935,pink morsel,1527.0,2018-04-16,west
1936,gold morsel,5054.9400000000005,2018-04-16,north
1937,gold morsel,5784.21,2018-04-16,south
1938,gold morsel,5714.28,2018-04-16,east
1939,gold morsel,5314.68,2018-04-16,west
1940,magenta morsel,1325.0,2018-04-16,north
1941,magenta morsel,1255.0,2018-04-16,south
1942,magenta morsel,1430.0,2018-04-16,east
1943,magenta morsel,1392.5,2018-04-16,west
1944,chartreuse morsel,1611.0,2018-04-16,north
1945,chartreuse morsel,1761.0,2018-04-16,south
1946,chartreuse morsel,1722.0,2018-04-16,east
1947,chartreuse morsel,1506.0,2018-04-16,west
1948,periwinkle morsel,665.0,2018-04-16,north
1949,periwinkle morsel,695.0,2018-04-16,south
1950,periwinkle morsel,737.5,2018-04-16,east
1951,periwinkle morsel,748.75,2018-04-16,west
1952,vermilion morsel,2604.78,2018-04-16,north
1953,vermilion morsel,2989.01,2018-04-16,south
1954,vermilion morsel,2724.54,2018-04-16,east
1955,vermilion morsel,2884.2200000000003,2018-04-16,west
1956,lapis morsel,1172.11,2018-04-16,north
1957,lapis morsel,1032.81,2018-04-16,south
1958,lapis morsel,1096.49,2018-04-16,east
1959,lapis morsel,1066.64,2018-04-16,west
1960,pink morsel,1599.0,2018-04-17,north
1961,pink morsel,1728.0,2018-04-17,south
1962,pink morsel,1704.0,2018-04-17,east
1963,pink morsel,1539.0,2018-04-17,west
1964,gold morsel,5764.2300000000005,2018-04-17,north
1965,gold morsel,5574.42,2018-04-17,south
1966,gold morsel,5474.52,2018-04-17,east
1967,gold morsel,5384.61,2018-04-17,west
1968,magenta morsel,1402.5,2018-04-17,north
1969,magenta morsel,1395.0,2018-04-17,south
1970,magenta morsel,1450.0,2018-04-17,east
1971,magenta morsel,1397.5,2018-04-17,west
1972,chartreuse morsel,1761.0,2018-04-17,north
1973,chartreuse morsel,1596.0,2018-04-17,south
1974,chartreuse morsel,1578.0,2018-04-17,east
1975,chartreuse morsel,1635.0,2018-04-17,west
1976,periwinkle morsel,681.25,2018-04-17,north
1977,periwinkle morsel,676.25,2018-04-17,south
1978,periwinkle morsel,696.25,2018-04-17,east
1979,periwinkle morsel,628.75,2018-04-17,west
1980,vermilion morsel,2574.84,2018-04-17,north
1981,vermilion morsel,2504.98,2018-04-17,south
1982,vermilion morsel,2774.44,2018-04-17,east
1983,vermilion morsel,2554.88,2018-04-17,west
1984,lapis morsel,1182.06,2018-04-17,north
1985,lapis morsel,996.99,2018-04-17,south
1986,lapis morsel,1092.51,2018-04-17,east
1987,lapis morsel,1058.68,2018-04-17,west
1988,pink morsel,1545.0,2018-04-18,north
1989,pink morsel,1797.0,2018-04-18,south
1990,pink morsel,1515.0,2018-04-18,east
1991,pink morsel,1719.0,2018-04-18,west
1992,gold morsel,5344.650000000001,2018-04-18,north
1993,gold morsel,5624.37,2018-04-18,south
1994,gold morsel,5024.97,2018-04-18,east
1995,gold morsel,5264.7300000000005,2018-04-18,west
1996,magenta morsel,1325.0,2018-04-18,north
1997,magenta morsel,1390.0,2018-04-18,south
1998,magenta morsel,1295.0,2018-04-18,east
1999,magenta morsel,1347.5,2018-04-18,west
2000,chartreuse morsel,1692.0,2018-04-18,north
2001,chartreuse morsel,1605.0,2018-04-18,south
2002,chartreuse morsel,1701.0,2018-04-18,east
2003,chartreuse morsel,1653.0,2018-04-18,west
2004,periwinkle morsel,717.5,2018-04-18,north
2005,periwinkle morsel,631.25,2018-04-18,south
2006,periwinkle morsel,641.25,2018-04-18,east
2007,periwinkle morsel,720.0,2018-04-18,west
2008,vermilion morsel,2495.0,2018-04-18,north
2009,vermilion morsel,2899.19,2018-04-18,south
2010,vermilion morsel,2604.78,2018-04-18,east
2011,vermilion morsel,2884.2200000000003,2018-04-18,west
2012,lapis morsel,1144.25,2018-04-18,north
2013,lapis morsel,1192.01,2018-04-18,south
2014,lapis morsel,1106.44,2018-04-18,east
2015,lapis morsel,1116.39,2018-04-18,west
2016,pink morsel,1713.0,2018-04-19,north
2017,pink morsel,1674.0,2018-04-19,south
2018,pink morsel,1767.0,2018-04-19,east
2019,pink morsel,1767.0,2018-04-19,west
2020,gold morsel,5224.77,2018-04-19,north
2021,gold morsel,5024.97,2018-04-19,south
2022,gold morsel,5404.59,2018-04-19,east
2023,gold morsel,5634.36,2018-04-19,west
2024,magenta morsel,1317.5,2018-04-19,north
2025,magenta morsel,1387.5,2018-04-19,south
2026,magenta morsel,1425.0,2018-04-19,east
2027,magenta morsel,1477.5,2018-04-19,west
2028,chartreuse morsel,1719.0,2018-04-19,north
2029,chartreuse morsel,1635.0,2018-04-19,south
2030,chartreuse morsel,1782.0,2018-04-19,east
2031,chartreuse morsel,1602.0,2018-04-19,west
2032,periwinkle morsel,628.75,2018-04-19,north
2033,periwinkle morsel,665.0,2018-04-19,south
2034,periwinkle morsel,733.75,2018-04-19,east
2035,periwinkle morsel,718.75,2018-04-19,west
2036,vermilion morsel,2634.7200000000003,2018-04-19,north
2037,vermilion morsel,2554.88,2018-04-19,south
2038,vermilion morsel,2569.85,2018-04-19,east
2039,vermilion morsel,2799.3900000000003,2018-04-19,west
2040,lapis morsel,1022.86,2018-04-19,north
2041,lapis morsel,1086.54,2018-04-19,south
2042,lapis morsel,1186.04,2018-04-19,east
2043,lapis morsel,1054.7,2018-04-19,west
2044,pink morsel,1668.0,2018-04-20,north
2045,pink morsel,1620.0,2018-04-20,south
2046,pink morsel,1677.0,2018-04-20,east
2047,pink morsel,1509.0,2018-04-20,west
2048,gold morsel,5494.5,2018-04-20,north
2049,gold morsel,5324.67,2018-04-20,south
2050,gold morsel,5884.11,2018-04-20,east
2051,gold morsel,5504.49,2018-04-20,west
2052,magenta morsel,1297.5,2018-04-20,north
2053,magenta morsel,1310.0,2018-04-20,south
2054,magenta morsel,1342.5,2018-04-20,east
2055,magenta morsel,1380.0,2018-04-20,west
2056,chartreuse morsel,1506.0,2018-04-20,north
2057,chartreuse morsel,1536.0,2018-04-20,south
2058,chartreuse morsel,1614.0,2018-04-20,east
2059,chartreuse morsel,1659.0,2018-04-20,west
2060,periwinkle morsel,641.25,2018-04-20,north
2061,periwinkle morsel,698.75,2018-04-20,south
2062,periwinkle morsel,733.75,2018-04-20,east
2063,periwinkle morsel,725.0,2018-04-20,west
2064,vermilion morsel,2634.7200000000003,2018-04-20,north
2065,vermilion morsel,2729.53,2018-04-20,south
2066,vermilion morsel,2779.4300000000003,2018-04-20,east
2067,vermilion morsel,2724.54,2018-04-20,west
2068,lapis morsel,1164.15,2018-04-20,north
2069,lapis morsel,1162.16,2018-04-20,south
2070,lapis morsel,1006.9399999999999,2018-04-20,east
2071,lapis morsel,1132.31,2018-04-20,west
2072,pink morsel,1683.0,2018-04-21,north
2073,pink morsel,1743.0,2018-04-21,south
2074,pink morsel,1644.0,2018-04-21,east
2075,pink morsel,1578.0,2018-04-21,west
2076,gold morsel,5514.4800000000005,2018-04-21,north
2077,gold morsel,5424.57,2018-04-21,south
2078,gold morsel,5074.92,2018-04-21,east
2079,gold morsel,5624.37,2018-04-21,west
2080,magenta morsel,1317.5,2018-04-21,north
2081,magenta morsel,1395.0,2018-04-21,south
2082,magenta morsel,1480.0,2018-04-21,east
2083,magenta morsel,1280.0,2018-04-21,west
2084,chartreuse morsel,1737.0,2018-04-21,north
2085,chartreuse morsel,1608.0,2018-04-21,south
2086,chartreuse morsel,1800.0,2018-04-21,east
2087,chartreuse morsel,1572.0,2018-04-21,west
2088,periwinkle morsel,660.0,2018-04-21,north
2089,periwinkle morsel,658.75,2018-04-21,south
2090,periwinkle morsel,630.0,2018-04-21,east
2091,periwinkle morsel,698.75,2018-04-21,west
2092,vermilion morsel,2854.28,2018-04-21,north
2093,vermilion morsel,2914.1600000000003,2018-04-21,south
2094,vermilion morsel,2944.1,2018-04-21,east
2095,vermilion morsel,2739.51,2018-04-21,west
2096,lapis morsel,1018.88,2018-04-21,north
2097,lapis morsel,998.98,2018-04-21,south
2098,lapis morsel,1138.28,2018-04-21,east
2099,lapis morsel,1092.51,2018-04-21,west
2100,pink morsel,1572.0,2018-04-22,north
2101,pink morsel,1545.0,2018-04-22,south
2102,pink morsel,1557.0,2018-04-22,east
2103,pink morsel,1626.0,2018-04-22,west
2104,gold morsel,5884.11,2018-04-22,north
2105,gold morsel,5134.86,2018-04-22,south
2106,gold morsel,5514.4800000000005,2018-04-22,east
2107,gold morsel,5044.95,2018-04-22,west
2108,magenta morsel,1487.5,2018-04-22,north
2109,magenta morsel,1387.5,2018-04-22,south
2110,magenta morsel,1352.5,2018-04-22,east
2111,magenta morsel,1355.0,2018-04-22,west
2112,chartreuse morsel,1560.0,2018-04-22,north
2113,chartreuse morsel,1629.0,2018-04-22,south
2114,chartreuse morsel,1764.0,2018-04-22,east
2115,chartreuse morsel,1650.0,2018-04-22,west
2116,periwinkle morsel,645.0,2018-04-22,north
2117,periwinkle morsel,705.0,2018-04-22,south
2118,periwinkle morsel,666.25,2018-04-22,east
2119,periwinkle morsel,725.0,2018-04-22,west
2120,vermilion morsel,2529.9300000000003,2018-04-22,north
2121,vermilion morsel,2919.15,2018-04-22,south
2122,vermilion morsel,2899.19,2018-04-22,east
2123,vermilion morsel,2979.03,2018-04-22,west
2124,lapis morsel,1062.66,2018-04-22,north
2125,lapis morsel,1066.64,2018-04-22,south
2126,lapis morsel,1040.77,2018-04-22,east
2127,lapis morsel,1060.67,2018-04-22,west
2128,pink morsel,1710.0,2018-04-23,north
2129,pink morsel,1659.0,2018-04-23,south
2130,pink morsel,1665.0,2018-04-23,east
2131,pink morsel,1521.0,2018-04-23,west
2132,gold morsel,5824.17,2018-04-23,north
2133,gold morsel,5164.83,2018-04-23,south
2134,gold morsel,5374.62,2018-04-23,east
2135,gold morsel,5574.42,2018-04-23,west
2136,magenta morsel,1362.5,2018-04-23,north
2137,magenta morsel,1272.5,2018-04-23,south
2138,magenta morsel,1445.0,2018-04-23,east
2139,magenta morsel,1250.0,2018-04-23,west
2140,chartreuse morsel,1695.0,2018-04-23,north
2141,chartreuse morsel,1668.0,2018-04-23,south
2142,chartreuse morsel,1617.0,2018-04-23,east
2143,chartreuse morsel,1761.0,2018-04-23,west
2144,periwinkle morsel,707.5,2018-04-23,north
2145,periwinkle morsel,651.25,2018-04-23,south
2146,periwinkle morsel,670.0,2018-04-23,east
2147,periwinkle morsel,626.25,2018-04-23,west
2148,vermilion morsel,2654.6800000000003,2018-04-23,north
2149,vermilion morsel,2854.28,2018-04-23,south
2150,vermilion morsel,2964.06,2018-04-23,east
2151,vermilion morsel,2869.25,2018-04-23,west
2152,lapis morsel,1194.0,2018-04-23,north
2153,lapis morsel,1048.73,2018-04-23,south
2154,lapis morsel,1058.68,2018-04-23,east
2155,lapis morsel,1024.85,2018-04-23,west
2156,pink morsel,1503.0,2018-04-24,north
2157,pink morsel,1650.0,2018-04-24,south
2158,pink morsel,1689.0,2018-04-24,east
2159,pink morsel,1743.0,2018-04-24,west
2160,gold morsel,5404.59,2018-04-24,north
2161,gold morsel,5394.6,2018-04-24,south
2162,gold morsel,5044.95,2018-04-24,east
2163,gold morsel,5694.3,2018-04-24,west
2164,magenta morsel,1267.5,2018-04-24,north
2165,magenta morsel,1465.0,2018-04-24,south
2166,magenta morsel,1262.5,2018-04-24,east
2167,magenta morsel,1367.5,2018-04-24,west
2168,chartreuse morsel,1704.0,2018-04-24,north
2169,chartreuse morsel,1650.0,2018-04-24,south
2170,chartreuse morsel,1797.0,2018-04-24,east
2171,chartreuse morsel,1671.0,2018-04-24,west
2172,periwinkle morsel,637.5,2018-04-24,north
2173,periwinkle morsel,746.25,2018-04-24,south
2174,periwinkle morsel,727.5,2018-04-24,east
2175,periwinkle morsel,681.25,2018-04-24,west
2176,vermilion morsel,2499.9900000000002,2018-04-24,north
2177,vermilion morsel,2604.78,2018-04-24,south
2178,vermilion morsel,2534.92,2018-04-24,east
2179,vermilion morsel,2944.1,2018-04-24,west
2180,lapis morsel,1036.79,2018-04-24,north
2181,lapis morsel,1162.16,2018-04-24,south
2182,lapis morsel,1168.1299999999999,2018-04-24,east
2183,lapis morsel,1006.9399999999999,2018-04-24,west
2184,pink morsel,1623.0,2018-04-25,north
2185,pink morsel,1503.0,2018-04-25,south
2186,pink morsel,1758.0,2018-04-25,east
2187,pink morsel,1557.0,2018-04-25,west
2188,gold morsel,5354.64,2018-04-25,north
2189,gold morsel,5954.04,2018-04-25,south
2190,gold morsel,5124.87,2018-04-25,east
2191,gold morsel,5834.16,2018-04-25,west
2192,magenta morsel,1470.0,2018-04-25,north
2193,magenta morsel,1430.0,2018-04-25,south
2194,magenta morsel,1455.0,2018-04-25,east
2195,magenta morsel,1365.0,2018-04-25,west
2196,chartreuse morsel,1689.0,2018-04-25,north
2197,chartreuse morsel,1692.0,2018-04-25,south
2198,chartreuse morsel,1746.0,2018-04-25,east
2199,chartreuse morsel,1614.0,2018-04-25,west
2200,periwinkle morsel,691.25,2018-04-25,north
2201,periwinkle morsel,630.0,2018-04-25,south
2202,periwinkle morsel,632.5,2018-04-25,east
